date,observed,trend,seasonal,resid
2021-06-06,51.0,56.88018839600603,-8.510628990057777,2.6304405940517483
2021-06-13,44.0,56.86236579890101,-14.085723077850467,1.2233572789494573
2021-06-20,42.0,56.844411947930425,-15.961003046122574,1.1165910981921456
2021-06-27,30.0,56.826310677935155,-25.983290445493083,-0.8430202324420719
2021-07-04,39.0,56.80804359280792,-15.514219516110662,-2.2938240766972555
2021-07-11,33.0,56.78959329401997,-23.473327418376055,-0.3162658756439143
2021-07-18,42.0,56.77094521790842,-13.712072223707104,-1.058872994201316
2021-07-25,48.0,56.75208589131245,-8.863132979639097,0.11104708832665011
2021-08-01,33.0,56.7330029231106,-21.639165418981797,-2.0938375041287998
2021-08-08,39.0,56.71368441292695,-17.326902758476347,-0.3867816544506013
2021-08-15,44.0,56.69412073280745,-11.714678963371572,-0.9794417694358799
2021-08-22,45.0,56.6743034313641,-12.10834245688359,0.43403902551948903
2021-08-29,46.0,56.65422505769037,-10.770091863004943,0.1158668053145746
2021-09-05,52.0,56.63387776875963,-4.902412156490839,0.26853438773120786
2021-09-12,59.0,56.61325324977743,1.526044984147662,0.8607017660749108
2021-09-19,70.0,56.592342474678354,14.75018776018166,-1.342530234860014
2021-09-26,57.0,56.57113559812635,0.32979364776528597,0.09907075410836796
2021-10-03,52.0,56.549623853673815,-3.8088186583184753,-0.7408051953553425
2021-10-10,60.0,56.5277988741929,6.413412256296232,-2.9412111304891297
2021-10-17,57.0,56.505653753333135,2.9386693997179987,-2.444323153051137
2021-10-24,56.0,56.48318529465974,0.009118879956191206,-0.49230417461593134
2021-10-31,60.0,56.460393925519426,0.291059628754228,3.2485464457263475
2021-11-07,48.0,56.43728109075576,-7.864977795150415,-0.5723032956053444
2021-11-14,48.0,56.41384620651418,-9.290538113674918,0.8766919071607404
2021-11-21,54.0,56.39008886677745,-1.5430238113354222,-0.8470650554420232
2021-11-28,51.0,56.36600867844658,-7.714449529715786,2.3484408512692028
2021-12-05,46.0,56.341605972122075,-11.230943717778883,0.8893377456568103
2021-12-12,45.0,56.31687931988954,-13.533041598382658,2.2161622784931225
2021-12-19,40.0,56.291825557217464,-17.249492391175654,0.9576668339581857
2021-12-26,36.0,56.266438831875966,-19.213451090286075,-1.0529877415898952
2022-01-02,49.0,56.24071175825712,-7.603452088029215,0.3627403297720946
2022-01-09,46.0,56.214637584172635,-9.825030662521234,-0.3896069216513993
2022-01-16,41.0,56.18820937991853,-13.24816739760023,-1.9400419823183057
2022-01-23,55.0,56.16142103797214,0.5169414120322579,-1.6783624500043999
2022-01-30,65.0,56.134269700399926,8.48926016478239,0.37647013481768
2022-02-06,58.0,56.10675597731455,0.900096427145919,0.9931475955395328
2022-02-13,70.0,56.07888128704577,12.96898550340082,0.9521332095534163
2022-02-20,69.0,56.050646092225584,11.747629473616291,1.2017244341581232
2022-02-27,72.0,56.02204910817911,12.801329085789357,3.176621806031534
2022-03-06,77.0,55.99308538796177,22.372576360144567,-1.3656617481063336
2022-03-13,79.0,55.96374373544437,23.290725005724884,-0.2544687411692479
2022-03-20,77.0,55.93401136256871,22.602008089990814,-1.536019452559529
2022-03-27,100.0,55.90387311444116,21.066349462456817,23.029777423102026
2022-04-03,100.0,55.87331059076221,43.837757588242646,0.28893182099514547
2022-04-10,77.0,55.842294921593314,18.62438767740938,2.533317400997305
2022-04-17,80.0,55.810774843557674,24.447806744898788,-0.2585815884564582
2022-04-24,62.0,55.77865648305261,5.58552161326889,0.6358219036785044
2022-05-01,71.0,55.74578314526229,15.604077357604039,-0.34986050286632775
2022-05-08,70.0,55.71190136360471,12.956569086116017,1.3315295502792708
2022-05-15,64.0,55.676625941258635,6.684688105221943,1.6386859535194205
2022-05-22,64.0,55.63942164387192,7.602410238674699,0.7581681174533799
2022-05-29,49.0,55.56852083275854,-8.126031346196104,1.5575105134375633
2022-06-05,41.0,55.4943449491043,-9.59195574881618,-4.902389200288127
2022-06-12,56.0,55.41688004761977,-13.675690589489186,14.258810541869423
2022-06-19,39.0,55.33619918629842,-15.428073237850459,-0.9081259484479673
2022-06-26,36.0,55.25228636656559,-22.40325572993509,3.150969363369498
2022-07-03,44.0,55.165056351321745,-13.523077802997244,2.358021451675498
2022-07-10,36.0,55.074339241657384,-18.49450366451014,-0.579835577147243
2022-07-17,45.0,54.97992258088518,-12.196039576286388,2.216116995401208
2022-07-24,45.0,54.881600756936535,-9.091781086933475,-0.7898196700030624
2022-07-31,41.0,54.77928792273842,-15.945152146035749,2.1658642232973335
2022-08-07,41.0,54.67305705140384,-13.82511346370149,0.15205641229765376
2022-08-14,48.0,54.56307793027745,-11.740737767781832,5.177659837504379
2022-08-21,57.0,54.44954579020959,-9.878880411037875,12.429334620828278
2022-08-28,61.0,54.33265393185971,-8.490177232986152,15.157523301126446
2022-09-04,49.0,54.21255490227325,-4.072577072179918,-1.1399778300933292
2022-09-11,68.0,54.089315167978015,-0.39683492142699606,14.307519753448986
2022-09-18,73.0,53.96294471245208,12.025133918201679,7.011921369346247
2022-09-25,67.0,53.833475983483375,0.6316866660867365,12.53483735042989
2022-10-02,86.0,53.700966006527025,2.3452664637326044,29.953767529740375
2022-10-09,66.0,53.565420227684406,9.555338076377053,2.879241695938539
2022-10-16,65.0,53.426850990194964,6.597827260489941,4.975321749315093
2022-10-23,63.0,53.28522703863359,2.692684862295888,7.0220880990705155
2022-10-30,52.0,53.14056421969979,1.3527806829709406,-2.493344902670728
