date,observed,trend,seasonal,resid
2021-06-06,55.0,-0.001294378698167817,0.0012943786982537585,54.999999999999915
2021-06-13,0.0,0.005177514792955924,-0.005177514792975503,1.9578956511612233e-14
2021-06-20,0.0,0.011649408284079133,-0.01164940828410007,2.0936377631564085e-14
2021-06-27,0.0,0.01812130177520228,-0.018121301775260282,5.800221414276052e-14
2021-07-04,0.0,0.024593195266325373,-0.024593195266381644,5.627096011373567e-14
2021-07-11,0.0,0.03106508875744906,-0.031065088757464256,1.519617764955683e-14
2021-07-18,0.0,0.03753698224857231,-0.03753698224858591,1.3600232051658168e-14
2021-07-25,0.0,0.04400887573969543,-0.044008875739707236,1.1803058530546195e-14
2021-08-01,0.0,0.050480769230818616,-0.05048076923082851,9.894862706971708e-15
2021-08-08,0.0,0.056952662721942326,-0.056952662721950716,8.389122729823839e-15
2021-08-15,0.0,0.0634245562130655,-0.06342455621307207,6.564193633096238e-15
2021-08-22,0.0,0.06989644970418893,-0.06989644970423235,4.3423598050651435e-14
2021-08-29,0.0,0.07636834319531223,-0.07636834319531591,3.677613769070831e-15
2021-09-05,0.0,0.0828402366864358,-0.08284023668643782,2.0261570199409107e-15
2021-09-12,0.0,0.08931213017755922,-0.0893121301775594,1.8041124150158794e-16
2021-09-19,0.0,0.0957840236686826,-0.09578402366870654,2.3939183968479938e-14
2021-09-26,0.0,0.10225591715980611,-0.10225591715980376,-2.3592239273284576e-15
2021-10-03,0.0,0.10872781065092958,-0.10872781065095119,2.160771561676711e-14
2021-10-10,0.0,0.11519970414205302,-0.1151997041420482,-4.8155923693116165e-15
2021-10-17,0.0,0.1216715976331765,-0.12167159763317066,-5.842548667089886e-15
2021-10-24,0.0,0.12814349112429996,-0.1281434911242925,-7.466249840604178e-15
2021-10-31,0.0,0.1346153846154233,-0.13461538461541464,-8.659739592076221e-15
2021-11-07,0.0,0.14108727810654706,-0.14108727810635122,-1.9584334154387761e-13
2021-11-14,0.0,0.14755917159767049,-0.14755917159768522,1.4738210651898953e-14
2021-11-21,0.0,0.15403106508879397,-0.1540310650887817,-1.226796442210798e-14
2021-11-28,63.0,0.16050295857991742,62.839497041420096,-1.2934098236883074e-14
2021-12-05,0.0,0.166974852071041,-0.16697485207102641,-1.459943277382081e-14
2021-12-12,0.0,0.17344674556216455,-0.17344674556214829,-1.6264767310758543e-14
2021-12-19,0.0,0.17991863905328803,-0.17991863905328495,-3.0808688933348094e-15
2021-12-26,0.0,0.1863905325444116,-0.18639053254439297,-1.8623991238087e-14
2022-01-02,0.0,0.1928624260355351,-0.19286242603551482,-2.0289325775024736e-14
2022-01-09,0.0,0.19933431952665873,-0.19933431952663747,-2.1260770921571748e-14
2022-01-16,0.0,0.2058062130177822,-0.20580621301758273,-1.99479321949525e-13
2022-01-23,0.0,0.2122781065089059,-0.21227810650888176,-2.4147350785597155e-14
2022-01-30,0.0,0.21875000000002948,-0.21875000000000333,-2.6145752229922437e-14
2022-02-06,0.0,0.22522189349115293,-0.22522189349112556,-2.736699755701011e-14
2022-02-13,0.0,0.23169378698227644,-0.23169378698224788,-2.856048730848215e-14
2022-02-20,64.0,0.23816568047340006,-49.238165680473166,112.99999999999977
2022-02-27,0.0,0.24463757396452362,-0.2446375739644911,-3.2529534621517087e-14
2022-03-06,0.0,0.2511094674556472,-0.25110946745561297,-3.425038030968608e-14
2022-03-13,0.0,0.2575813609467706,-0.2575813609465645,-2.061129045216603e-13
2022-03-20,0.0,0.2640532544378942,-0.264053254437856,-3.8191672047105385e-14
2022-03-27,0.0,0.27052514792901744,-0.2705251479289773,-4.013456234019941e-14
2022-04-03,0.0,0.27699704142014137,-0.2769970414200979,-4.346523141407488e-14
2022-04-10,0.0,0.28346893491126485,-0.28346893491124064,-2.4202861936828413e-14
2022-04-17,0.0,0.2899408284023883,-0.2899408284023406,-4.7684078907650473e-14
2022-04-24,0.0,0.2964127218935118,-0.29641272189345874,-5.306866057708248e-14
2022-05-01,0.0,0.3028846153846353,-0.3028846153845758,-5.950795411990839e-14
2022-05-08,0.0,0.3093565088757587,-0.3093565088756806,-7.810418978237976e-14
2022-05-15,0.0,0.31582840236688225,-0.3158284023668495,-3.275157922644212e-14
2022-05-22,0.0,0.32230029585800585,-0.32230029585788905,-1.1679546219056647e-13
2022-05-29,0.0,0.32877218934912966,-0.32877218934909413,-3.552713678800501e-14
2022-06-05,0.0,0.33524408284025364,-0.33524408284022267,-3.097522238704187e-14
2022-06-12,0.0,0.3417159763313775,-0.34171597633140877,3.1252778143198157e-14
2022-06-19,0.0,0.3481878698225015,-0.34818786982253075,2.9254376698872875e-14
2022-06-26,0.0,0.3546597633136255,-0.3546597633136065,-1.8984813721090177e-14
2022-07-03,0.0,0.36113165680474946,-0.36113165680473,-1.9484414082171497e-14
2022-07-10,0.0,0.36760355029587366,-0.36760355029590036,2.6700863742235015e-14
2022-07-17,0.0,0.37407544378699775,-0.3740754437870235,2.5757174171303632e-14
2022-07-24,0.0,0.38054733727812196,-0.38054733727814644,2.4480417692984702e-14
2022-07-31,0.0,0.3870192307692459,-0.38701923076926964,2.375877272697835e-14
2022-08-07,0.0,0.39349112426037003,-0.39349112426039307,2.3037127760971998e-14
2022-08-14,0.0,0.39996301775149445,-0.399963017751516,2.1538326677728037e-14
2022-08-21,0.0,0.4064349112426184,-0.40643491124259706,-2.1316282072803006e-14
2022-08-28,0.0,0.41290680473374264,-0.4129068047337626,1.9984014443252818e-14
2022-09-04,0.0,0.41937869822486706,-0.4193786982248862,1.915134717478395e-14
2022-09-11,0.0,0.42585059171599127,-0.42585059171600953,1.8263168755083825e-14
2022-09-18,0.0,0.4323224852071156,-0.4323224852071182,2.609024107869118e-15
2022-09-25,0.0,0.4387943786982398,-0.4387943786982561,1.63202784619898e-14
2022-10-02,0.0,0.4452662721893643,-0.4452662721893658,1.4988010832439613e-15
2022-10-09,0.0,0.4517381656804886,-0.4517381656805029,1.432187701766452e-14
2022-10-16,0.0,0.4582100591716129,-0.4582100591716266,1.3711254354120683e-14
2022-10-23,0.0,0.4646819526627375,-0.46468195266275014,1.2656542480726785e-14
2022-10-30,0.0,0.4711538461538617,-0.4711538461538734,1.1712852909795402e-14
2022-11-06,85.0,0.4776257396449857,-0.47762573964488114,84.99999999999989
2022-11-13,0.0,0.48409763313611043,-0.48409763313610876,-1.6653345369377348e-15
2022-11-20,0.0,0.4905695266272346,-0.4905695266272438,9.2148511043888e-15
2022-11-27,56.0,0.49704142011835856,55.50295857988164,-1.27675647831893e-15
2022-12-04,0.0,0.503513313609483,-0.5035133136094907,7.66053886991358e-15
2022-12-11,0.0,0.5099852071006076,-0.5099852071006142,6.661338147750939e-15
2022-12-18,0.0,0.516457100591732,-0.5164571005917358,3.774758283725532e-15
2022-12-25,0.0,0.5229289940828556,-0.5229289940828609,5.218048215738236e-15
2023-01-01,0.0,0.5294008875739801,-0.5294008875739842,4.107825191113079e-15
2023-01-08,0.0,0.5358727810651044,-0.5358727810651073,2.886579864025407e-15
2023-01-15,57.0,0.5423446745562285,-0.542344674556119,56.99999999999989
2023-01-22,0.0,0.5488165680473525,-0.5488165680473541,1.6653345369377348e-15
2023-01-29,0.0,0.5552884615384772,-0.5552884615384774,2.220446049250313e-16
2023-02-05,0.0,0.5617603550296008,-0.5617603550296006,-1.1102230246251565e-16
2023-02-12,0.0,0.5682322485207252,-0.568232248520724,-1.2212453270876722e-15
2023-02-19,0.0,0.5747041420118493,-25.07470414201173,24.49999999999988
2023-02-26,0.0,0.5811760355029735,-0.5811760355029697,-3.774758283725532e-15
2023-03-05,0.0,0.5876479289940972,-0.5876479289940928,-4.440892098500626e-15
2023-03-12,81.0,0.5941198224852214,-0.5941198224851054,80.99999999999989
2023-03-19,0.0,0.6005917159763455,-0.6005917159763388,-6.772360450213455e-15
2023-03-26,0.0,0.6070636094674694,-0.6070636094674616,-7.771561172376096e-15
2023-04-02,0.0,0.6135355029585926,-0.6135355029585841,-8.548717289613705e-15
2023-04-09,0.0,0.6200073964497176,-0.6200073964497118,-5.773159728050814e-15
2023-04-16,0.0,0.626479289940842,-0.626479289940829,-1.2989609388114332e-14
2023-04-23,0.0,0.6329511834319658,-0.6329511834319509,-1.4876988529977098e-14
2023-04-30,0.0,0.6394230769230899,-0.6394230769230708,-1.9095836023552692e-14
2023-05-07,0.0,0.6458949704142141,-0.6458949704141824,-3.164135620181696e-14
2023-05-14,0.0,0.6523668639053383,-0.6523668639053292,-9.103828801926284e-15
2023-05-21,0.0,0.6588387573964626,-0.6588387573964062,-5.639932965095795e-14
2023-05-28,0.0,0.6653106508875867,-0.6653106508875763,-1.0325074129013956e-14
2023-06-04,0.0,0.6717825443787104,-0.6717825443786999,-1.0547118733938987e-14
2023-06-11,0.0,0.6782544378698345,-0.6782544378698411,6.5503158452884236e-15
2023-06-18,0.0,0.6847263313609584,-0.6847263313609612,2.7755575615628914e-15
2023-06-25,0.0,0.6911982248520829,-0.6911982248519479,-1.3500311979441904e-13
2023-07-02,0.0,0.6976701183432067,-0.697670118343073,-1.3367085216486885e-13
2023-07-09,0.0,0.7041420118343314,-0.7041420118343361,4.6629367034256575e-15
2023-07-16,0.0,0.7106139053254555,-0.7106139053254608,5.218048215738236e-15
2023-07-23,0.0,0.7170857988165795,-0.7170857988165854,5.88418203051333e-15
2023-07-30,0.0,0.7235576923077035,-0.7235576923077102,6.661338147750939e-15
2023-08-06,0.0,0.7300295857988283,-0.7300295857988349,6.661338147750939e-15
2023-08-13,0.0,0.7365014792899524,-0.7365014792899593,6.994405055138486e-15
2023-08-20,0.0,0.7429733727810763,-0.7429733727809555,-1.2079226507921703e-13
2023-08-27,0.0,0.749445266272201,-0.7494452662722088,7.771561172376096e-15
2023-09-03,0.0,0.7559171597633251,-0.7559171597633337,8.659739592076221e-15
2023-09-10,0.0,0.7623890532544495,-0.7623890532544586,9.103828801926284e-15
2023-09-17,0.0,0.7688609467455734,-0.7688609467455306,-4.2743586448068527e-14
2023-09-24,0.0,0.7753328402366981,-0.7753328402367073,9.2148511043888e-15
2023-10-01,0.0,0.7818047337278218,-0.78180473372778,-4.1744385725905886e-14
2023-10-08,0.0,0.7882766272189461,-0.7882766272189565,1.0436096431476471e-14
2023-10-15,0.0,0.7947485207100711,-0.7947485207100808,9.769962616701378e-15
2023-10-22,0.0,0.8012204142011956,-0.8012204142012058,1.021405182655144e-14
2023-10-29,0.0,0.80769230769232,-0.8076923076923302,1.021405182655144e-14
2023-11-05,0.0,0.8141642011834441,-0.814164201183408,-3.608224830031759e-14
2023-11-12,0.0,0.8206360946745683,-0.8206360946745299,-3.8413716652030416e-14
2023-11-19,0.0,0.827107988165693,-0.8271079881657037,1.0769163338864018e-14
2023-11-26,0.0,0.8335798816568168,48.16642011834325,-49.000000000000064
2023-12-03,0.0,0.8400517751479416,-0.8400517751479527,1.1102230246251565e-14
2023-12-10,0.0,0.8465236686390663,-0.8465236686390771,1.0880185641326534e-14
2023-12-17,0.0,0.8529955621301906,-0.8529955621301839,-6.661338147750939e-15
2023-12-24,0.0,0.8594674556213142,-0.859467455621325,1.0769163338864018e-14
2023-12-31,0.0,0.8659393491124393,-0.8659393491124499,1.0547118733938987e-14
2024-01-07,0.0,0.8724112426035636,-0.872411242603573,9.325873406851315e-15
2024-01-14,0.0,0.8788831360946886,-0.8788831360946497,-3.885780586188048e-14
2024-01-21,0.0,0.8853550295858125,-0.8853550295858222,9.769962616701378e-15
2024-01-28,0.0,0.8918269230769371,-0.8918269230769474,1.0325074129013956e-14
2024-02-04,0.0,0.8982988165680609,-0.8982988165680704,9.547918011776346e-15
2024-02-11,0.0,0.9047707100591862,-0.9047707100591953,9.103828801926284e-15
2024-02-18,0.0,0.9112426035503107,-0.9112426035502831,-2.7644553313166398e-14
2024-02-25,0.0,0.917714497041435,-0.917714497041443,7.993605777301127e-15
2024-03-03,0.0,0.9241863905325587,-0.9241863905325666,7.882583474838611e-15
2024-03-10,0.0,0.930658284023683,-0.9306582840236415,-4.1522341120980855e-14
2024-03-17,0.0,0.9371301775148084,-0.9371301775148146,6.217248937900877e-15
2024-03-24,0.0,0.9436020710059331,-0.943602071005939,5.88418203051333e-15
2024-03-31,0.0,0.9500739644970573,-0.9500739644970632,5.88418203051333e-15
2024-04-07,0.0,0.9565458579881815,-0.9565458579881723,-9.2148511043888e-15
2024-04-14,0.0,0.9630177514793061,-0.9630177514793093,3.219646771412954e-15
2024-04-21,0.0,0.9694896449704308,-0.9694896449704341,3.3306690738754696e-15
2024-04-28,0.0,0.9759615384615559,-0.9759615384615578,1.887379141862766e-15
2024-05-05,0.0,0.9824334319526802,-0.9824334319526783,-1.887379141862766e-15
2024-05-12,0.0,0.9889053254438057,-0.9889053254437952,-1.0547118733938987e-14
