date,observed,trend,seasonal,resid
2021-06-06,58.0,66.9115144562929,-8.12116415054783,-0.7903503057450791
2021-06-13,56.0,66.83044438337718,-10.357066849989046,-0.47337753338813116
2021-06-20,57.0,66.74909442648105,-8.145037046952531,-1.604057379528527
2021-06-27,58.0,66.66745274067053,-8.928586782925574,0.2611340422550512
2021-07-04,51.0,66.58550911023644,-15.738306507722237,0.15279739748579857
2021-07-11,47.0,66.50325254127804,-18.858209331976763,-0.6450432093012779
2021-07-18,41.0,66.42067099011939,-25.716791172600665,0.2961201824812747
2021-07-25,47.0,66.33775218880365,-19.735938351474253,0.398186162670612
2021-08-01,55.0,66.25448250477547,-11.696350128875896,0.4418676241004249
2021-08-08,44.0,66.1708464146855,-22.000613564711564,-0.17023284997394228
2021-08-15,48.0,66.08682657496597,-18.264964994962895,0.1781384199969267
2021-08-22,59.0,66.0024044417552,-6.897335117182759,-0.10506932457244034
2021-08-29,55.0,65.91756004444268,-10.849876029161448,-0.06768401528123036
2021-09-05,59.0,65.83227213389208,-6.053143065497965,-0.7791290683941128
2021-09-12,58.0,65.74651833755765,-8.184483564902644,0.4379652273450034
2021-09-19,83.0,65.66027552266323,17.03640709289299,0.30331738444378686
2021-09-26,60.0,65.57351854152922,-6.489623827917108,0.9161052863878894
2021-10-03,63.0,65.48621973553034,-1.5703396626676343,-0.9158800728627057
2021-10-10,63.0,65.39834864013592,-3.0359344593930855,0.6375858192571684
2021-10-17,55.0,65.30987320894121,-9.677044701388716,-0.6328285075524889
2021-10-24,63.0,65.22075882178949,-2.7803590515676495,0.5596002297781553
2021-10-31,58.0,65.13096871343042,-6.320675162674363,-0.8102935507560574
2021-11-07,57.0,65.04046319756156,-8.995833291680562,0.9553700941189902
2021-11-14,58.0,64.94920011512144,-7.436906816449154,0.4877067013277099
2021-11-21,60.0,64.85713315636112,-5.50803696709009,0.6509038107289769
2021-11-28,70.0,64.7642114025492,5.709259655330803,-0.47347105787999055
2021-12-05,57.0,64.67037911212161,-7.926196738081069,0.255817625959466
2021-12-12,54.0,64.57557632531822,-11.356581848466126,0.781005523147897
2021-12-19,65.0,64.47973773091452,0.8434391624336297,-0.3231768933481476
2021-12-26,57.0,64.38279150748868,-5.393787004621618,-1.9890045028670613
2022-01-02,66.0,64.28466048247523,0.3425142847397356,1.3728252327850328
2022-01-09,57.0,64.18526322056123,-5.448650934767879,-1.736612285793349
2022-01-16,58.0,64.08451070224889,-4.467995060498244,-1.6165156417506452
2022-01-23,55.0,63.98230921858419,-8.973496085108309,-0.00881313347588275
2022-01-30,77.0,63.878560982308684,12.468005253140129,0.6534337645511812
2022-02-06,68.0,63.77316105014256,3.99909184333175,0.2277471065256833
2022-02-13,79.0,63.6659948137761,16.485971661406108,-1.1519664751822134
2022-02-20,77.0,63.55693835290496,14.889016205310043,-1.445954558215
2022-02-27,75.0,63.4458617594538,11.406775109259174,0.1473631312870296
2022-03-06,82.0,63.33263068228366,16.89833013249892,1.7690391852174159
2022-03-13,89.0,63.217102593304894,23.4952894183853,2.2876079883098086
2022-03-20,82.0,63.09912138531863,18.378402427130755,0.5224761875506161
2022-03-27,77.0,62.97851648992489,12.269769070639978,1.7517144394351263
2022-04-03,88.0,62.85510937414465,12.433721220777876,12.711169405077484
2022-04-10,81.0,62.72871963525066,14.614021362239377,3.657259002509953
2022-04-17,81.0,62.59918245707655,18.08401603056591,0.31680151235754295
2022-04-24,73.0,62.46636558905007,11.518778967062508,-0.98514455611258
2022-05-01,85.0,62.33021381268621,20.838622459567908,1.8311637277458743
2022-05-08,83.0,62.190800386422666,19.28429838518598,1.5249012283913572
2022-05-15,83.0,62.048341352622046,5.789493317534954,15.162165329843006
2022-05-22,72.0,61.90314097542901,-4.692615376338316,14.789474400909299
2022-05-29,70.0,61.67730384101799,7.918117286971353,0.40457887201066
2022-06-05,59.0,61.447888989160205,-6.569202411300632,4.121313422140432
2022-06-12,70.0,61.21614383081543,-7.720277494930344,16.50413366411491
2022-06-19,57.0,60.98324686345315,-6.570060445358496,2.5868135819053464
2022-06-26,68.0,60.75027122806886,-7.4202053562867984,14.669934128217939
2022-07-03,56.0,60.517903548338275,-12.715261969499567,8.19735842116129
2022-07-10,54.0,60.286612377005326,-13.093494362273729,6.806881985268404
2022-07-17,85.0,60.05664006439606,-20.844152829075625,45.78751276467956
2022-07-24,69.0,59.8280313750997,-15.576592397846177,24.748561022746486
2022-07-31,67.0,59.600726743068066,-10.405057863863147,17.804331120795084
2022-08-07,68.0,59.37465689482538,-18.27890996994264,26.904253075117268
2022-08-14,79.0,59.149831540632384,-14.082445352964054,33.932613812331674
2022-08-21,76.0,58.92616846544965,-6.57752829427813,23.651359828828475
2022-08-28,70.0,58.703519563601816,-8.519179584414754,19.815660020812942
2022-09-04,72.0,58.481743331052904,-3.8235563303408298,17.34181299928793
2022-09-11,78.0,58.26070442576518,-7.860026838544769,27.599322412779593
2022-09-18,100.0,58.040319453801125,11.895155107773174,30.064525438425697
2022-09-25,71.0,57.82055920243313,-5.533678096733808,18.713118894300678
2022-10-02,71.0,57.601417005478154,1.0042578433855036,12.394325151136343
2022-10-09,73.0,57.382829064820484,-3.4038860541282565,19.021056989307766
